1988	5	4	6.2222	6.5902	7.1526	7.6395	7.9099	8.1119	8.2957	8.4732	8.643	8.8008	8.9426	9.0657	9.1688	9.2516	9.3147	9.359	9.3858	9.3965	9.3926	9.3755	9.3467	9.3076	9.2593	9.203	9.1399	9.0709	8.9969	8.9186	8.8369	8.7524	8.6656	8.5772
1988	5	11	6.3482	6.6579	7.3812	7.8458	8.098	8.2891	8.4687	8.6466	8.8196	8.9813	9.1265	9.2514	9.3543	9.4346	9.4929	9.53	9.5474	9.5467	9.5296	9.4979	9.4531	9.3967	9.3304	9.2553	9.1727	9.0838	8.9896	8.891	8.7888	8.6838	8.5767	8.468
1988	5	18	6.2997	6.745	7.4359	7.8991	8.1618	8.3877	8.5956	8.783	8.9473	9.0878	9.2054	9.3018	9.3788	9.4385	9.4826	9.513	9.5313	9.5391	9.5376	9.5283	9.512	9.49	9.4629	9.4316	9.3967	9.359	9.3188	9.2768	9.2333	9.1886	9.1431	9.0971
1988	5	25	6.416	6.9865	7.5307	8.019	8.2555	8.4377	8.6139	8.7877	8.9529	9.1033	9.235	9.3462	9.4366	9.5068	9.5581	9.5919	9.6099	9.6136	9.6046	9.5845	9.5546	9.5162	9.4705	9.4185	9.3612	9.2994	9.234	9.1655	9.0947	9.022	8.948	8.873
1988	6	1	6.5612	6.9962	7.5885	7.9852	8.1844	8.3505	8.504	8.6435	8.7669	8.8738	8.9647	9.0404	9.1023	9.1518	9.1899	9.2181	9.2373	9.2488	9.2533	9.2518	9.2451	9.2337	9.2185	9.1999	9.1785	9.1546	9.1286	9.1011	9.0721	9.0421	9.0112	8.9796
1988	6	8	6.4838	6.8416	7.4874	7.847	8.05	8.2338	8.4045	8.5575	8.6907	8.8041	8.8988	8.9763	9.0382	9.0863	9.1221	9.147	9.1623	9.1693	9.1691	9.1626	9.1508	9.1343	9.1139	9.0901	9.0636	9.0348	9.0041	8.9719	8.9385	8.9043	8.8693	8.834
1988	6	15	6.4257	6.7353	7.4012	7.7214	7.8998	8.0672	8.2271	8.3734	8.5028	8.6147	8.7096	8.7885	8.853	8.9043	8.9439	8.9729	8.9927	9.0043	9.0087	9.0068	8.9995	8.9875	8.9713	8.9517	8.9291	8.904	8.8768	8.8479	8.8176	8.7862	8.7539	8.721
1988	6	22	6.6096	7.0058	7.5645	7.9215	8.1029	8.2559	8.4054	8.5489	8.6811	8.7982	8.8986	8.9821	9.0494	9.1015	9.1397	9.1654	9.1799	9.1845	9.1803	9.1686	9.1501	9.126	9.097	9.0638	9.0271	8.9875	8.9455	8.9016	8.8562	8.8096	8.7621	8.7141
1988	6	29	6.6676	6.9286	7.5605	7.9171	8.0863	8.236	8.3857	8.5295	8.6609	8.7767	8.8756	8.9579	9.0244	9.0764	9.115	9.1418	9.158	9.1647	9.1633	9.1546	9.1397	9.1194	9.0944	9.0655	9.0333	8.9984	8.9611	8.922	8.8814	8.8397	8.7971	8.7539
1988	7	6	6.6192	6.8899	7.5703	7.9002	8.1095	8.2759	8.4161	8.5366	8.6409	8.7314	8.8098	8.8774	8.9355	8.9851	9.027	9.0621	9.091	9.1144	9.1328	9.1468	9.1569	9.1634	9.1667	9.1673	9.1653	9.1612	9.1551	9.1472	9.1379	9.1272	9.1154	9.1026
