1992	12	9	0.0
1992	12	16	2.8
1992	12	23	0.0
1992	12	30	0.0
1993	1	6	0.0
1993	1	13	0.0
1993	1	20	2.9
1993	1	27	0.0
1993	2	3	0.0
1993	2	10	0.0
1993	2	17	3.2
1993	2	24	0.0
1993	3	3	0.0
1993	3	10	0.0
1993	3	17	0.0
1993	3	24	3.1
1993	3	31	0.0
1993	4	7	0.0
1993	4	14	0.0
1993	4	21	3.0
1993	4	28	0.0
1993	5	5	0.0
1993	5	12	0.0
1993	5	19	0.0
1993	5	26	2.9
1993	6	2	0.0
1993	6	9	0.0
1993	6	16	0.0
1993	6	23	3.5
1993	6	30	0.0
1993	7	7	0.0
1993	7	14	0.0
1993	7	21	3.0
1993	7	28	0.0
1993	8	4	0.0
1993	8	11	0.0
1993	8	18	0.0
1993	8	25	3.2
1993	9	1	0.0
1993	9	8	0.0
1993	9	15	0.0
1993	9	22	3.0
1993	9	29	0.0
1993	10	6	0.0
1993	10	13	0.0
1993	10	20	3.3
1993	10	27	0.0
1993	11	3	0.0
1993	11	10	0.0
1993	11	17	0.0
1993	11	24	2.8
1993	12	1	0.0
1993	12	8	0.0
1993	12	15	0.0
1993	12	22	3.0
1993	12	29	0.0
1994	1	5	0.0
1994	1	12	0.0
1994	1	19	0.0
1994	1	26	2.8
1994	2	2	0.0
1994	2	9	0.0
1994	2	16	0.0
1994	2	23	2.8
1994	3	2	0.0
1994	3	9	0.0
1994	3	16	0.0
1994	3	23	3.0
1994	3	30	0.0
1994	4	6	0.0
1994	4	13	0.0
1994	4	20	3.0
1994	4	27	0.0
1994	5	4	0.0
1994	5	11	0.0
1994	5	18	0.0
1994	5	25	3.1
1994	6	1	0.0
1994	6	8	0.0
1994	6	15	0.0
1994	6	22	2.7
1994	6	29	0.0
1994	7	6	0.0
1994	7	13	0.0
1994	7	20	2.9
1994	7	27	0.0
1994	8	3	0.0
1994	8	10	0.0
1994	8	17	0.0
1994	8	24	3.1
1994	8	31	0.0
1994	9	7	0.0
1994	9	14	0.0
1994	9	21	3.4
1994	9	28	0.0
1994	10	5	0.0
1994	10	12	0.0
1994	10	19	0.0
1994	10	26	3.0
1994	11	2	0.0
1994	11	9	0.0
1994	11	16	0.0
1994	11	23	3.2
1994	11	30	0.0
1994	12	7	0.0
1994	12	14	0.0
1994	12	21	3.0
1994	12	28	0.0
1995	1	4	0.0
1995	1	11	0.0
1995	1	18	0.0
1995	1	25	3.0
1995	2	1	0.0
1995	2	8	0.0
1995	2	15	0.0
1995	2	22	3.0
1995	3	1	0.0
1995	3	8	0.0
1995	3	15	0.0
1995	3	22	3.2
1995	3	29	0.0
1995	4	5	0.0
1995	4	12	0.0
1995	4	19	3.3
1995	4	26	0.0
1995	5	3	0.0
1995	5	10	0.0
1995	5	17	0.0
1995	5	24	3.0
1995	5	31	0.0
1995	6	7	0.0
1995	6	14	0.0
1995	6	21	2.9
1995	6	28	0.0
1995	7	5	0.0
1995	7	12	0.0
1995	7	19	0.0
1995	7	26	2.9
1995	8	2	0.0
1995	8	9	0.0
1995	8	16	0.0
1995	8	23	2.9
1995	8	30	0.0
1995	9	6	0.0
1995	9	13	0.0
1995	9	20	2.8
1995	9	27	0.0
1995	10	4	0.0
1995	10	11	0.0
1995	10	18	0.0
1995	10	25	2.9
1995	11	1	0.0
1995	11	8	0.0
1995	11	15	0.0
1995	11	22	2.8
1995	11	29	0.0
1995	12	6	0.0
1995	12	13	0.0
1995	12	20	2.7
1995	12	27	0.0
1996	1	3	0.0
1996	1	10	0.0
1996	1	17	0.0
1996	1	24	2.8
1996	1	31	0.0
1996	2	7	0.0
1996	2	14	0.0
1996	2	21	2.8
1996	2	28	0.0
1996	3	6	0.0
1996	3	13	0.0
1996	3	20	2.9
1996	3	27	0.0
1996	4	3	0.0
1996	4	10	0.0
1996	4	17	0.0
1996	4	24	3.0
1996	5	1	0.0
1996	5	8	0.0
1996	5	15	0.0
1996	5	22	3.1
1996	5	29	0.0
1996	6	5	0.0
1996	6	12	0.0
1996	6	19	2.9
1996	6	26	0.0
1996	7	3	0.0
1996	7	10	0.0
1996	7	17	0.0
1996	7	24	3.0
1996	7	31	0.0
1996	8	7	0.0
1996	8	14	0.0
1996	8	21	3.1
1996	8	28	0.0
1996	9	4	0.0
1996	9	11	0.0
1996	9	18	0.0
1996	9	25	3.2
1996	10	2	0.0
1996	10	9	0.0
1996	10	16	0.0
1996	10	23	3.0
1996	10	30	0.0
1996	11	6	0.0
1996	11	13	0.0
1996	11	20	3.0
1996	11	27	0.0
1996	12	4	0.0
1996	12	11	0.0
1996	12	18	3.0
1996	12	25	0.0
1997	1	1	0.0
1997	1	8	0.0
1997	1	15	0.0
1997	1	22	3.0
1997	1	29	0.0
1997	2	5	0.0
1997	2	12	0.0
1997	2	19	3.0
1997	2	26	0.0
1997	3	5	0.0
1997	3	12	0.0
1997	3	19	0.0
1997	3	26	2.8
1997	4	2	0.0
1997	4	9	0.0
1997	4	16	0.0
1997	4	23	3.0
1997	4	30	0.0
1997	5	7	0.0
1997	5	14	0.0
1997	5	21	2.9
1997	5	28	0.0
1997	6	4	0.0
1997	6	11	0.0
1997	6	18	0.0
1997	6	25	2.8
1997	7	2	0.0
1997	7	9	0.0
1997	7	16	0.0
1997	7	23	2.7
1997	7	30	0.0
1997	8	6	0.0
1997	8	13	0.0
1997	8	20	2.7
1997	8	27	0.0
1997	9	3	0.0
1997	9	10	0.0
1997	9	17	0.0
1997	9	24	2.8
1997	10	1	0.0
1997	10	8	0.0
1997	10	15	0.0
1997	10	22	2.8
1997	10	29	0.0
1997	11	5	0.0
1997	11	12	0.0
1997	11	19	2.9
1997	11	26	0.0
1997	12	3	0.0
1997	12	10	0.0
1997	12	17	2.8
1997	12	24	0.0
1997	12	31	0.0
1998	1	7	0.0
1998	1	14	0.0
1998	1	21	2.3
1998	1	28	0.0
1998	2	4	0.0
1998	2	11	0.0
1998	2	18	2.4
1998	2	25	0.0
1998	3	4	0.0
1998	3	11	0.0
1998	3	18	0.0
1998	3	25	2.5
1998	4	1	0.0
1998	4	8	0.0
1998	4	15	0.0
1998	4	22	2.4
1998	4	29	0.0
1998	5	6	0.0
1998	5	13	0.0
1998	5	20	2.6
1998	5	27	0.0
1998	6	3	0.0
1998	6	10	0.0
1998	6	17	0.0
1998	6	24	2.7
1998	7	1	0.0
1998	7	8	0.0
1998	7	15	0.0
1998	7	22	2.6
1998	7	29	0.0
1998	8	5	0.0
1998	8	12	0.0
1998	8	19	0.0
1998	8	26	2.4
1998	9	2	0.0
1998	9	9	0.0
1998	9	16	0.0
1998	9	23	2.3
1998	9	30	0.0
1998	10	7	0.0
1998	10	14	0.0
1998	10	21	2.5
1998	10	28	0.0
1998	11	4	0.0
1998	11	11	0.0
1998	11	18	0.0
1998	11	25	2.3
1998	12	2	0.0
1998	12	9	0.0
1998	12	16	2.5
1998	12	23	0.0
1998	12	30	0.0
1999	1	6	0.0
1999	1	13	0.0
1999	1	20	2.7
1999	1	27	0.0
1999	2	3	0.0
1999	2	10	0.0
1999	2	17	2.5
1999	2	24	0.0
1999	3	3	0.0
1999	3	10	0.0
1999	3	17	0.0
1999	3	24	2.7
1999	3	31	0.0
1999	4	7	0.0
1999	4	14	0.0
1999	4	21	2.7
1999	4	28	0.0
1999	5	5	0.0
1999	5	12	0.0
1999	5	19	0.0
1999	5	26	2.8
1999	6	2	0.0
1999	6	9	0.0
1999	6	16	0.0
1999	6	23	2.5
1999	6	30	0.0
1999	7	7	0.0
1999	7	14	0.0
1999	7	21	2.7
1999	7	28	0.0
1999	8	4	0.0
1999	8	11	0.0
1999	8	18	0.0
1999	8	25	2.8
1999	9	1	0.0
1999	9	8	0.0
1999	9	15	0.0
1999	9	22	2.7
1999	9	29	0.0
1999	10	6	0.0
1999	10	13	0.0
1999	10	20	2.9
1999	10	27	0.0
1999	11	3	0.0
1999	11	10	0.0
1999	11	17	0.0
1999	11	24	2.9
1999	12	1	0.0
1999	12	8	0.0
1999	12	15	0.0
1999	12	22	3.0
1999	12	29	0.0
2000	1	5	0.0
2000	1	12	0.0
2000	1	19	0.0
2000	1	26	3.0
2000	2	2	0.0
2000	2	9	0.0
2000	2	16	0.0
2000	2	23	2.9
2000	3	1	0.0
2000	3	8	0.0
2000	3	15	0.0
2000	3	22	3.2
2000	3	29	0.0
2000	4	5	0.0
2000	4	12	0.0
2000	4	19	3.2
2000	4	26	0.0
2000	5	3	0.0
2000	5	10	0.0
2000	5	17	0.0
2000	5	24	3.0
2000	5	31	0.0
2000	6	7	0.0
2000	6	14	0.0
2000	6	21	2.9
2000	6	28	0.0
2000	7	5	0.0
2000	7	12	0.0
2000	7	19	0.0
2000	7	26	3.0
2000	8	2	0.0
2000	8	9	0.0
2000	8	16	0.0
2000	8	23	2.7
2000	8	30	0.0
2000	9	6	0.0
2000	9	13	0.0
2000	9	20	2.9
2000	9	27	0.0
2000	10	4	0.0
2000	10	11	0.0
2000	10	18	0.0
2000	10	25	3.2
2000	11	1	0.0
2000	11	8	0.0
2000	11	15	0.0
2000	11	22	2.9
2000	11	29	0.0
2000	12	6	0.0
2000	12	13	0.0
2000	12	20	2.8
2000	12	27	0.0
2001	1	3	0.0
2001	1	10	0.0
2001	1	17	0.0
2001	1	24	3.0
2001	1	31	0.0
2001	2	7	0.0
2001	2	14	0.0
2001	2	21	2.8
2001	2	28	0.0
2001	3	7	0.0
2001	3	14	0.0
2001	3	21	2.8
2001	3	28	0.0
2001	4	4	0.0
2001	4	11	0.0
2001	4	18	0.0
2001	4	25	3.1
2001	5	2	0.0
2001	5	9	0.0
2001	5	16	0.0
2001	5	23	3.2
2001	5	30	0.0
2001	6	6	0.0
2001	6	13	0.0
2001	6	20	3.0
2001	6	27	0.0
2001	7	4	0.0
2001	7	11	0.0
2001	7	18	0.0
2001	7	25	2.6
2001	8	1	0.0
2001	8	8	0.0
2001	8	15	0.0
2001	8	22	2.7
2001	8	29	0.0
2001	9	5	0.0
2001	9	12	0.0
2001	9	19	2.8
2001	9	26	0.0
2001	10	3	0.0
2001	10	10	0.0
2001	10	17	0.0
2001	10	24	1.0
2001	10	31	0.0
2001	11	7	0.0
2001	11	14	0.0
2001	11	21	0.4
2001	11	28	0.0
2001	12	5	0.0
2001	12	12	0.0
2001	12	19	1.8
2001	12	26	0.0
2002	1	2	0.0
2002	1	9	0.0
2002	1	16	0.0
2002	1	23	1.9
2002	1	30	0.0
2002	2	6	0.0
2002	2	13	0.0
2002	2	20	2.1
2002	2	27	0.0
2002	3	6	0.0
2002	3	13	0.0
2002	3	20	2.7
2002	3	27	0.0
2002	4	3	0.0
2002	4	10	0.0
2002	4	17	0.0
2002	4	24	2.8
2002	5	1	0.0
2002	5	8	0.0
2002	5	15	0.0
2002	5	22	2.7
2002	5	29	0.0
2002	6	5	0.0
2002	6	12	0.0
2002	6	19	2.7
2002	6	26	0.0
2002	7	3	0.0
2002	7	10	0.0
2002	7	17	0.0
2002	7	24	2.6
2002	7	31	0.0
2002	8	7	0.0
2002	8	14	0.0
2002	8	21	2.6
2002	8	28	0.0
2002	9	4	0.0
2002	9	11	0.0
2002	9	18	0.0
2002	9	25	2.5
2002	10	2	0.0
2002	10	9	0.0
2002	10	16	0.0
2002	10	23	2.5
2002	10	30	0.0
2002	11	6	0.0
2002	11	13	0.0
2002	11	20	2.4
2002	11	27	0.0
2002	12	4	0.0
2002	12	11	0.0
2002	12	18	2.5
2002	12	25	0.0
2003	1	1	0.0
2003	1	8	0.0
2003	1	15	0.0
2003	1	22	2.5
2003	1	29	0.0
2003	2	5	0.0
2003	2	12	0.0
2003	2	19	2.7
2003	2	26	0.0
2003	3	5	0.0
2003	3	12	0.0
2003	3	19	0.0
2003	3	26	3.1
2003	4	2	0.0
2003	4	9	0.0
2003	4	16	0.0
2003	4	23	2.4
2003	4	30	0.0
2003	5	7	0.0
2003	5	14	0.0
2003	5	21	2.0
2003	5	28	0.0
2003	6	4	0.0
2003	6	11	0.0
2003	6	18	0.0
2003	6	25	2.1
2003	7	2	0.0
2003	7	9	0.0
2003	7	16	0.0
2003	7	23	1.7
2003	7	30	0.0
2003	8	6	0.0
2003	8	13	0.0
2003	8	20	2.5
2003	8	27	0.0
2003	9	3	0.0
2003	9	10	0.0
2003	9	17	0.0
2003	9	24	2.8
2003	10	1	0.0
2003	10	8	0.0
2003	10	15	0.0
2003	10	22	2.6
2003	10	29	0.0
2003	11	5	0.0
2003	11	12	0.0
2003	11	19	2.7
2003	11	26	0.0
2003	12	3	0.0
2003	12	10	0.0
2003	12	17	2.6
2003	12	24	0.0
2003	12	31	0.0
2004	1	7	0.0
2004	1	14	0.0
2004	1	21	2.7
2004	1	28	0.0
2004	2	4	0.0
2004	2	11	0.0
2004	2	18	2.6
2004	2	25	0.0
2004	3	3	0.0
2004	3	10	0.0
2004	3	17	0.0
2004	3	24	2.9
2004	3	31	0.0
2004	4	7	0.0
2004	4	14	0.0
2004	4	21	3.2
2004	4	28	0.0
2004	5	5	0.0
2004	5	12	0.0
2004	5	19	0.0
2004	5	26	3.3
2004	6	2	0.0
2004	6	9	0.0
2004	6	16	0.0
2004	6	23	3.3
2004	6	30	0.0
2004	7	7	0.0
2004	7	14	0.0
2004	7	21	3.0
2004	7	28	0.0
2004	8	4	0.0
2004	8	11	0.0
2004	8	18	0.0
2004	8	25	2.8
2004	9	1	0.0
2004	9	8	0.0
2004	9	15	0.0
2004	9	22	2.8
2004	9	29	0.0
2004	10	6	0.0
2004	10	13	0.0
2004	10	20	3.1
2004	10	27	0.0
2004	11	3	0.0
2004	11	10	0.0
2004	11	17	0.0
2004	11	24	2.8
2004	12	1	0.0
2004	12	8	0.0
2004	12	15	0.0
2004	12	22	3.0
2004	12	29	0.0
2005	1	5	0.0
2005	1	12	0.0
2005	1	19	0.0
2005	1	26	2.9
2005	2	2	0.0
2005	2	9	0.0
2005	2	16	0.0
2005	2	23	2.9
2005	3	2	0.0
2005	3	9	0.0
2005	3	16	0.0
2005	3	23	3.2
2005	3	30	0.0
2005	4	6	0.0
2005	4	13	0.0
2005	4	20	3.3
2005	4	27	0.0
2005	5	4	0.0
2005	5	11	0.0
2005	5	18	0.0
2005	5	25	3.2
2005	6	1	0.0
2005	6	8	0.0
2005	6	15	0.0
2005	6	22	3.2
2005	6	29	0.0
2005	7	6	0.0
2005	7	13	0.0
2005	7	20	3.0
2005	7	27	0.0
2005	8	3	0.0
2005	8	10	0.0
2005	8	17	0.0
2005	8	24	3.1
2005	8	31	0.0
2005	9	7	0.0
2005	9	14	0.0
2005	9	21	4.3
2005	9	28	0.0
2005	10	5	0.0
2005	10	12	0.0
2005	10	19	0.0
2005	10	26	4.6
2005	11	2	0.0
2005	11	9	0.0
2005	11	16	0.0
2005	11	23	3.3
2005	11	30	0.0
2005	12	7	0.0
2005	12	14	0.0
2005	12	21	3.1
2005	12	28	0.0
2006	1	4	0.0
2006	1	11	0.0
2006	1	18	0.0
2006	1	25	3.0
2006	2	1	0.0
2006	2	8	0.0
2006	2	15	0.0
2006	2	22	3.0
2006	3	1	0.0
2006	3	8	0.0
2006	3	15	0.0
2006	3	22	3.0
2006	3	29	0.0
2006	4	5	0.0
2006	4	12	0.0
2006	4	19	3.3
2006	4	26	0.0
2006	5	3	0.0
2006	5	10	0.0
2006	5	17	0.0
2006	5	24	4.0
2006	5	31	0.0
2006	6	7	0.0
2006	6	14	0.0
2006	6	21	3.3
2006	6	28	0.0
2006	7	5	0.0
2006	7	12	0.0
2006	7	19	0.0
2006	7	26	3.2
2006	8	2	0.0
2006	8	9	0.0
2006	8	16	0.0
2006	8	23	3.8
2006	8	30	0.0
2006	9	6	0.0
2006	9	13	0.0
2006	9	20	3.1
2006	9	27	0.0
2006	10	4	0.0
2006	10	11	0.0
2006	10	18	0.0
2006	10	25	3.1
2006	11	1	0.0
2006	11	8	0.0
2006	11	15	0.0
2006	11	22	3.0
2006	11	29	0.0
2006	12	6	0.0
2006	12	13	0.0
2006	12	20	2.9
2006	12	27	0.0
2007	1	3	0.0
2007	1	10	0.0
2007	1	17	0.0
2007	1	24	3.0
2007	1	31	0.0
2007	2	7	0.0
2007	2	14	0.0
2007	2	21	3.0
2007	2	28	0.0
2007	3	7	0.0
2007	3	14	0.0
2007	3	21	3.0
2007	3	28	0.0
2007	4	4	0.0
2007	4	11	0.0
2007	4	18	0.0
2007	4	25	3.3
2007	5	2	0.0
2007	5	9	0.0
2007	5	16	0.0
2007	5	23	3.3
2007	5	30	0.0
2007	6	6	0.0
2007	6	13	0.0
2007	6	20	3.4
2007	6	27	0.0
2007	7	4	0.0
2007	7	11	0.0
2007	7	18	0.0
2007	7	25	3.4
2007	8	1	0.0
2007	8	8	0.0
2007	8	15	0.0
2007	8	22	3.2
2007	8	29	0.0
2007	9	5	0.0
2007	9	12	0.0
2007	9	19	3.1
2007	9	26	0.0
2007	10	3	0.0
2007	10	10	0.0
2007	10	17	0.0
2007	10	24	3.1
2007	10	31	0.0
2007	11	7	0.0
2007	11	14	0.0
2007	11	21	3.4
2007	11	28	0.0
2007	12	5	0.0
2007	12	12	0.0
2007	12	19	3.4
2007	12	26	0.0
2008	1	2	0.0
2008	1	9	0.0
2008	1	16	0.0
2008	1	23	3.4
2008	1	30	0.0
2008	2	6	0.0
2008	2	13	0.0
2008	2	20	3.6
2008	2	27	0.0
2008	3	5	0.0
2008	3	12	0.0
2008	3	19	0.0
2008	3	26	4.3
2008	4	2	0.0
2008	4	9	0.0
2008	4	16	0.0
2008	4	23	4.8
2008	4	30	0.0
2008	5	7	0.0
2008	5	14	0.0
2008	5	21	5.2
2008	5	28	0.0
2008	6	4	0.0
2008	6	11	0.0
2008	6	18	0.0
2008	6	25	5.1
2008	7	2	0.0
2008	7	9	0.0
2008	7	16	0.0
2008	7	23	5.1
2008	7	30	0.0
2008	8	6	0.0
2008	8	13	0.0
2008	8	20	4.8
2008	8	27	0.0
2008	9	3	0.0
2008	9	10	0.0
2008	9	17	0.0
2008	9	24	4.3
2008	10	1	0.0
2008	10	8	0.0
2008	10	15	0.0
2008	10	22	3.9
2008	10	29	0.0
2008	11	5	0.0
2008	11	12	0.0
2008	11	19	2.9
2008	11	26	0.0
2008	12	3	0.0
2008	12	10	0.0
2008	12	17	1.7
2008	12	24	0.0
2008	12	31	0.0
2009	1	7	0.0
2009	1	14	0.0
2009	1	21	2.2
2009	1	28	0.0
2009	2	4	0.0
2009	2	11	0.0
2009	2	18	1.9
2009	2	25	0.0
2009	3	4	0.0
2009	3	11	0.0
2009	3	18	0.0
2009	3	25	2.0
2009	4	1	0.0
2009	4	8	0.0
2009	4	15	0.0
2009	4	22	2.8
2009	4	29	0.0
2009	5	6	0.0
2009	5	13	0.0
2009	5	20	2.8
2009	5	27	0.0
2009	6	3	0.0
2009	6	10	0.0
2009	6	17	0.0
2009	6	24	3.1
2009	7	1	0.0
2009	7	8	0.0
2009	7	15	0.0
2009	7	22	2.9
2009	7	29	0.0
2009	8	5	0.0
2009	8	12	0.0
2009	8	19	0.0
2009	8	26	2.8
2009	9	2	0.0
2009	9	9	0.0
2009	9	16	0.0
2009	9	23	2.2
2009	9	30	0.0
2009	10	7	0.0
2009	10	14	0.0
2009	10	21	2.9
2009	10	28	0.0
2009	11	4	0.0
2009	11	11	0.0
2009	11	18	0.0
2009	11	25	2.7
2009	12	2	0.0
2009	12	9	0.0
2009	12	16	2.5
2009	12	23	0.0
2009	12	30	0.0
2010	1	6	0.0
2010	1	13	0.0
2010	1	20	2.8
2010	1	27	0.0
2010	2	3	0.0
2010	2	10	0.0
2010	2	17	2.7
2010	2	24	0.0
2010	3	3	0.0
2010	3	10	0.0
2010	3	17	0.0
2010	3	24	2.7
2010	3	31	0.0
2010	4	7	0.0
2010	4	14	0.0
2010	4	21	2.9
2010	4	28	0.0
2010	5	5	0.0
2010	5	12	0.0
2010	5	19	0.0
2010	5	26	3.2
2010	6	2	0.0
2010	6	9	0.0
2010	6	16	0.0
2010	6	23	2.8
2010	6	30	0.0
2010	7	7	0.0
2010	7	14	0.0
2010	7	21	2.7
2010	7	28	0.0
2010	8	4	0.0
2010	8	11	0.0
2010	8	18	0.0
2010	8	25	2.7
2010	9	1	0.0
2010	9	8	0.0
2010	9	15	0.0
2010	9	22	2.2
2010	9	29	0.0
2010	10	6	0.0
2010	10	13	0.0
2010	10	20	2.7
2010	10	27	0.0
2010	11	3	0.0
2010	11	10	0.0
2010	11	17	0.0
2010	11	24	3.0
2010	12	1	0.0
2010	12	8	0.0
2010	12	15	0.0
2010	12	22	3.0
2010	12	29	0.0
2011	1	5	0.0
2011	1	12	0.0
2011	1	19	0.0
2011	1	26	3.4
2011	2	2	0.0
2011	2	9	0.0
2011	2	16	0.0
2011	2	23	3.4
2011	3	2	0.0
2011	3	9	0.0
2011	3	16	0.0
2011	3	23	4.6
2011	3	30	0.0
2011	4	6	0.0
2011	4	13	0.0
2011	4	20	4.6
2011	4	27	0.0
2011	5	4	0.0
2011	5	11	0.0
2011	5	18	0.0
2011	5	25	4.1
2011	6	1	0.0
2011	6	8	0.0
2011	6	15	0.0
2011	6	22	3.8
2011	6	29	0.0
2011	7	6	0.0
2011	7	13	0.0
2011	7	20	3.4
2011	7	27	0.0
2011	8	3	0.0
2011	8	10	0.0
2011	8	17	0.0
2011	8	24	3.5
2011	8	31	0.0
2011	9	7	0.0
2011	9	14	0.0
2011	9	21	3.3
2011	9	28	0.0
2011	10	5	0.0
2011	10	12	0.0
2011	10	19	0.0
2011	10	26	3.2
2011	11	2	0.0
2011	11	9	0.0
2011	11	16	0.0
2011	11	23	3.2
2011	11	30	0.0
2011	12	7	0.0
2011	12	14	0.0
2011	12	21	3.1
2011	12	28	0.0
2012	1	4	0.0
2012	1	11	0.0
2012	1	18	0.0
2012	1	25	3.3
2012	2	1	0.0
2012	2	8	0.0
2012	2	15	0.0
2012	2	22	3.3
2012	2	29	0.0
2012	3	7	0.0
2012	3	14	0.0
2012	3	21	3.9
2012	3	28	0.0
2012	4	4	0.0
2012	4	11	0.0
2012	4	18	0.0
2012	4	25	3.2
2012	5	2	0.0
2012	5	9	0.0
2012	5	16	0.0
