2011	5	25	0.2182	0.5118	0.9208	1.3623	1.7917
2011	6	29	0.2251	0.4771	0.8486	1.2706	1.6997
2011	7	27	0.2499	0.4396	0.7588	1.1412	1.5435
2011	8	31	0.1314	0.1896	0.3866	0.6606	0.9702
2011	9	28	0.1653	0.2856	0.4863	0.7308	0.994
2011	10	26	0.1709	0.2925	0.5236	0.8087	1.1116
2011	11	30	0.1573	0.2476	0.447	0.7041	0.9846
2011	12	28	0.1578	0.2744	0.4633	0.6913	0.9356
2012	1	25	0.1437	0.1986	0.3626	0.5913	0.8533
2012	2	29	0.2128	0.2954	0.4576	0.6686	0.9056
2012	3	28	0.2255	0.3521	0.5596	0.8124	1.0854
2012	4	25	0.1989	0.2693	0.4317	0.6493	0.8958
2012	5	30	0.2107	0.2738	0.393	0.5493	0.7279
2012	6	27	0.2514	0.3235	0.4456	0.6008	0.776
2012	7	25	0.2024	0.2191	0.3025	0.4313	0.5886
2012	8	29	0.2136	0.2604	0.377	0.539	0.7278
2012	9	26	0.21	0.24	0.3381	0.4837	0.6604
2012	10	31	0.2217	0.281	0.4038	0.5687	0.7593
2012	11	28	0.2264	0.2528	0.3519	0.4998	0.6783
2012	12	26	0.2042	0.2712	0.4041	0.5799	0.781
2013	1	30	0.1736	0.2659	0.4372	0.6565	0.9012
2013	2	27	0.2036	0.2447	0.3794	0.5734	0.8015
2013	3	27	0.1814	0.2382	0.3726	0.5581	0.7747
2013	4	24	0.1638	0.2228	0.3492	0.5203	0.7182
2013	5	29	0.156	0.3036	0.5144	0.7606	1.0221
2013	6	26	0.1823	0.4109	0.7494	1.1072	1.4467
2013	7	31	0.1372	0.3253	0.6514	1.0228	1.3913
2013	8	28	0.1545	0.425	0.8218	1.2385	1.6287
2013	9	25	0.1381	0.3565	0.6918	1.0639	1.43
2013	10	30	0.1429	0.3223	0.6241	0.9735	1.3277
2013	11	27	0.1487	0.2841	0.5977	0.9861	1.3886
2013	12	25	0.1592	0.4124	0.8385	1.3034	1.7436
2014	1	29	0.1334	0.3698	0.7488	1.159	1.5482
2014	2	26	0.1089	0.3402	0.7241	1.1379	1.5273
2014	3	26	0.1303	0.4459	0.9042	1.3487	1.7318
2014	4	30	0.1019	0.4245	0.8904	1.3378	1.7197
2014	5	28	0.1021	0.3675	0.7722	1.1717	1.5202
2014	6	25	0.112	0.4721	0.9347	1.3521	1.6968
2014	7	30	0.1493	0.572	1.0732	1.4884	1.8094
2014	8	27	0.1412	0.5585	1.0227	1.4011	1.6906
2014	9	24	0.1393	0.6142	1.1314	1.5482	1.8643
2014	10	29	0.1462	0.5269	0.9764	1.3606	1.6623
2014	11	26	0.1675	0.5306	0.9581	1.32	1.6023
2014	12	31	0.294	0.7064	1.1185	1.4471	1.6912
2015	1	28	0.1931	0.5094	0.8335	1.0893	1.283
2015	2	25	0.2506	0.6359	1.0015	1.2864	1.5009
